long;lat;age;rooms;population;value
-122.27;37.83;0.9803921568627451;0.4644095788604459;0.173043974871502;0.19525899
-122.27;37.83;0.9411764705882353;-0.493476465730801;-0.6127926898914906;0.1694859
-122.27;37.83;0.9215686274509803;-0.1083402146985962;-0.13649343232438607;0.1845374
-122.28;37.83;0.9999999999999999;-0.29793559042113954;-0.23472301541976015;0.18330029
-122.26;37.83;0.9999999999999999;-0.3250206440957886;-0.4768703597944032;0.3637119
-122.26;37.83;0.9999999999999999;0.3104872006606111;0.3089663049685894;0.3319595
-122.26;37.83;0.9999999999999999;-0.1962014863748968;-0.18332381496287836;0.2894854
-122.26;37.83;0.9803921568627451;-0.6777869529314616;-0.6733295259851514;0.27835143
-122.26;37.84;0.9411764705882353;-0.825103220478943;-0.7361507709880069;0.2140218
-122.26;37.84;0.9999999999999999;-0.6685383980181668;-0.73043974871502;0.3583511
-122.26;37.83;0.9999999999999999;-0.34285714285714286;-0.509994288977727;0.349279
-122.26;37.83;0.9999999999999999;-0.20214698596201486;-0.4437464306110794;0.34494913
-122.26;37.83;0.9607843137254901;-0.5529314616019818;-0.5602512849800114;0.2628876
-122.27;37.82;0.8235294117647058;-0.6308835672997523;-0.626499143346659;0.25257832
-122.26;37.82;0.7647058823529411;-0.8838976052848885;-0.7806967447173044;0.3556707
-122.27;37.82;0.7647058823529411;-0.6711808422791081;-0.4643061107938321;0.20103216
-122.27;37.82;0.39215686274509803;-0.7042113955408753;-0.42432895488292405;0.32350588
-122.27;37.82;0.8235294117647058;-0.06209744013212221;-0.051970302684180465;0.16247563
-122.27;37.82;0.7843137254901961;0.8317093311312964;0.9737292975442604;0.17010446
-122.27;37.82;0.9999999999999999;-0.21932287365813377;0.0633923472301542;0.18391883
-122.28;37.82;0.9999999999999999;-0.5232039636663914;-0.4631639063392347;0.14948599
-122.28;37.82;0.9999999999999999;-0.6718414533443435;-0.6059394631639063;0.14041387
-122.28;37.82;0.9999999999999999;-0.4782824112303881;-0.5533980582524272;0.14948599
-122.28;37.82;0.9999999999999999;-0.3124690338563171;-0.43232438606510565;0.14494993
-122.28;37.82;0.9999999999999999;-0.37985136251032203;-0.03712164477441462;0.13464068
-122.29;37.82;0.0196078431372549;-1.1917423616845582;-1.15648201027984;0.09278519
-122.29;37.83;0.9999999999999999;-0.5555739058629232;-0.6310679611650486;0.1251562
-122.29;37.82;0.9411764705882353;-1.2069364161849712;-1.165619645916619;0.1237129
-122.29;37.81;0.9607843137254901;-0.794054500412882;-0.8332381496287835;0.1465994
-122.3;37.81;0.9999999999999999;-0.4875309661436829;-0.6687607081667618;0.12598093
-122.3;37.81;0.9215686274509803;-0.7491329479768786;-0.816105082809823;0.12062013
-122.3;37.81;0.9999999999999999;-0.6289017341040463;-0.5739577384351799;0.13072318
-122.3;37.81;0.9215686274509803;-0.33492981007431877;-0.36379211878926326;0.14309426
-122.29;37.8;0.9999999999999999;-0.6176713459950454;-0.7018846373500857;0.13670254
-122.3;37.81;0.9999999999999999;-0.9182493806771264;-0.950885208452313;0.14433137
-122.29;37.81;0.8823529411764706;0.5542526837324525;0.8183894917190178;0.235465
-122.29;37.81;0.49019607843137253;-0.7887696118909991;-0.816105082809823;0.13917676
-122.29;37.81;0.8823529411764706;-0.6784475639966969;-0.5990862364363221;0.16536221
-122.29;37.81;0.9411764705882353;-0.7385631709331131;-0.6242147344374643;0.1237129
-122.29;37.81;0.8823529411764706;-1.2881915772089183;-1.2432895488292404;0.10824904
-122.29;37.81;0.37254901960784315;-0.7445086705202312;-0.932609937178755;0.25257832
-122.28;37.81;0.3137254901960784;-0.47894302229562347;-0.393489434608795;0.33505225
-122.28;37.81;0.6862745098039215;0.6289017341040463;0.1479154768703598;0.17958896
-122.28;37.81;0.35294117647058826;-0.49876135425268375;-0.44031981724728725;0.19237241
-122.29;37.81;0.43137254901960786;-0.14335260115606938;-0.05996573386636208;0.20103216
-122.28;37.8;0.7254901960784313;-0.844260941370768;-0.8709308966304968;0.2397949
-122.28;37.81;0.3137254901960784;-0.6857142857142857;-0.568246716162193;0.30412453
-122.27;37.81;0.9999999999999999;-1.1573905862923204;-1.0548258138206739;0.20103216
-122.28;37.81;0.9999999999999999;-1.0715111478117259;-1.0354083380925185;0.20103216
-122.28;37.81;0.9999999999999999;-1.0411230388109;-0.8686464877213022;0.25257832
-122.28;37.81;0.6666666666666666;-0.6698596201486375;-0.73043974871502;0.2140218
-122.28;37.81;0.9999999999999999;-0.7854665565648224;-0.8332381496287835;0.17154776
-122.27;37.81;0.7647058823529411;-0.7147811725846408;-0.5990862364363221;0.2140218
-122.27;37.81;0.1764705882352941;-0.7180842279108175;-0.6402055968018275;0.30412453
-122.27;37.8;0.1764705882352941;-1.2267547481420313;-1.1210736721873216;0.25257832
-122.27;37.8;0.9999999999999999;-1.131626754748142;-0.8115362649914335;1.0
-122.27;37.8;0.29411764705882354;-0.6394715111478118;-0.3500856653340948;0.30412453
-122.28;37.8;0.9999999999999999;-1.1540875309661436;-0.23129640205596802;0.25257832
-122.28;37.8;0.9999999999999999;-1.2327002477291495;-1.045688178183895;0.30412453
-122.27;37.79;0.5098039215686274;-0.5991742361684558;-0.4437464306110794;0.3556707
-122.27;37.8;0.7450980392156862;-0.16317093311312963;0.25185608223872075;0.33855736
-122.26;37.8;0.6862745098039215;2.224277456647399;2.6984580239862934;0.2371145
-122.26;37.82;0.588235294117647;1.7400495458298926;1.0753854940034266;0.3480419
-122.26;37.81;0.5490196078431372;-1.0748142031379027;-1.0331239291833239;0.22680525
-122.26;37.82;0.411764705882353;1.1362510322047894;1.0479725870930896;0.31958836
-122.26;37.82;0.7058823529411764;1.1038810900082576;0.8355225585379783;0.36721706
-122.25;37.81;0.5490196078431372;1.7796862097440131;1.367789834380354;0.5006186
-122.25;37.81;0.5294117647058824;2.5393889347646574;1.6636207881210736;0.5327834
-122.25;37.81;0.7450980392156862;-0.7319570602807597;-0.8195316961736151;0.45876306
-122.25;37.81;0.9999999999999999;0.12749793559042114;-0.24157624214734438;0.6907209
-122.26;37.81;0.6470588235294117;2.5823286540049546;1.8075385494003426;0.66123646
-122.24;37.82;0.9999999999999999;-0.29925681255161024;-0.49400342661336377;0.61525726
-122.24;37.81;0.9999999999999999;0.04227910817506193;-0.4540262707024557;0.52268034
-122.25;37.81;0.9999999999999999;-0.1347646573080099;-0.4802969731581953;0.5039175
-122.24;37.82;0.9999999999999999;1.0034682080924855;0.3854940034266134;0.53752565
-122.25;37.82;0.5294117647058824;0.9083402146985962;0.4723015419760137;0.43298995
-122.25;37.82;0.9999999999999999;-0.35540875309661435;-0.6356367789834381;0.5103093
-122.25;37.82;0.6078431372549019;1.220148637489678;0.7989720159908623;0.41958797
-122.25;37.82;0.49019607843137253;1.3192402972749793;0.7338663620788121;0.4948454
-122.25;37.83;0.9999999999999999;0.27349298100743186;-0.19131924614505996;0.43113434
-122.25;37.83;0.6666666666666666;-0.2305532617671346;-0.49286122215876643;0.47030944
-122.25;37.83;0.9999999999999999;-0.45119735755573903;-0.653912050256996;0.44659817
-122.25;37.83;0.5294117647058824;2.0214698596201486;1.6579097658480868;0.41958797
-122.25;37.83;0.9999999999999999;1.4718414533443436;0.7761279268989149;0.45175278
-122.23;37.84;0.9607843137254901;0.3653179190751445;-0.1559109080525414;0.64453554
-122.23;37.84;0.9019607843137254;0.8013212221304706;-0.009708737864077669;0.6857725
-122.24;37.83;0.7843137254901961;0.4056151940545004;-0.35693889206167906;0.72391665
-122.24;37.85;0.7058823529411764;-1.0754748142031378;-1.1519131924614505;0.6597932
-122.23;37.85;0.9999999999999999;0.5535920726672172;-0.051970302684180465;0.7393805
-122.24;37.84;0.9999999999999999;1.035177539223782;0.08052541404911479;0.77216387
-122.24;37.85;0.9999999999999999;0.42939719240297275;-0.23472301541976015;0.7754628
-122.22;37.85;0.5294117647058824;2.1965317919075145;1.0559680182752713;0.66453546
-122.22;37.84;0.9607843137254901;0.6427745664739885;-0.08623643632210165;0.57773167
-122.21;37.84;0.8431372549019608;0.965813377374071;0.2872644203312393;0.5717523
-122.21;37.83;0.7647058823529411;2.000990916597853;0.5819531696173615;0.8175245
-122.2;37.84;0.5686274509803921;0.16449215524360034;-0.2998286693318104;0.6113398
-122.21;37.84;0.6470588235294117;0.7108175061932287;0.03826384922901199;0.6410304
-122.19;37.84;0.3333333333333333;-0.22791081750619324;-0.6550542547115934;0.7785556
-122.2;37.84;0.6666666666666666;0.5965317919075145;-0.03940605368360937;0.6274222
-122.21;37.83;0.6470588235294117;2.0498761354252686;0.5945174186179326;0.656288
-122.19;37.83;0.5294117647058824;-0.42014863748967796;-0.7350085665334095;0.66020554
-122.2;37.83;0.49019607843137253;-0.24640792733278283;-0.644774414620217;0.6931951
-122.19;37.83;0.5490196078431372;-0.1129644921552436;-0.5088520845231297;0.72968984
-122.19;37.82;0.6078431372549019;-0.08389760528488852;-0.5385494003426613;0.72350425
-122.2;37.82;0.7058823529411764;-0.4842279108175062;-0.7841233580810966;0.72515374
-122.2;37.82;0.7450980392156862;1.1943848059454996;0.1810394060536836;0.71711254
-122.18;37.81;0.5686274509803921;-1.1032204789430222;-1.1199314677327241;0.96556515
-122.21;37.82;0.9999999999999999;0.2728323699421965;-0.33523700742432894;0.6523705
-122.2;37.81;0.8627450980392156;0.6619322873658133;-0.04511707595659623;0.63608193
-122.21;37.8;0.9607843137254901;0.5753922378199835;0.17532838378069673;0.41587663
-122.21;37.8;0.7254901960784313;0.19289843104872006;-0.1776127926898915;0.44969094
-122.21;37.81;0.9999999999999999;-0.3785301403798514;-0.681324957167333;0.58020586
-122.22;37.81;0.9999999999999999;0.005945499587118084;-0.39006282124500286;0.53340197
-122.22;37.8;0.9999999999999999;0.14599504541701072;0.02569960022844089;0.43855697
-122.22;37.8;0.9999999999999999;0.21403798513625102;-0.03826384922901199;0.38061905
-122.22;37.8;0.9999999999999999;0.5014037985136252;0.08966304968589378;0.46350533
-122.22;37.81;0.9999999999999999;0.040957886044591246;-0.4003426613363792;0.5259793
-122.22;37.81;0.9999999999999999;0.6487200660611065;-0.08280982295830953;0.5919584
-122.23;37.8;0.9999999999999999;0.04690338563170933;-0.36493432324386066;0.5247422
-122.23;37.81;0.9999999999999999;-0.3494632535094963;-0.5648201027984009;0.6179377
-122.22;37.81;0.9999999999999999;0.6374896779521056;-0.09765848086807538;0.77340096
-122.23;37.81;0.9999999999999999;0.23319570602807596;-0.2804111936036551;0.8150503
-122.24;37.81;0.9999999999999999;0.3454995871180842;-0.17532838378069673;0.69566935
-122.24;37.81;0.9999999999999999;-0.31180842279108173;-0.5396916047972588;0.5614431
-122.23;37.81;0.9999999999999999;0.562840627580512;-0.2609937178754997;0.6880405
-122.24;37.81;0.9999999999999999;0.08654004954582989;-0.2153055396916048;0.4717527
-122.24;37.8;0.9999999999999999;-0.709496284062758;-0.8526556253569388;0.40515506
-122.25;37.8;0.9999999999999999;0.08257638315441784;0.10336950314106225;0.4193818
-122.24;37.81;0.9999999999999999;0.36399669694467385;-0.06681896059394632;0.52556694
-122.25;37.81;0.8823529411764706;0.8389760528488852;0.3043974871501999;0.42020655
-122.25;37.8;0.8039215686274509;1.4255986787778696;0.6950314106225014;0.43298995
-122.25;37.8;0.8235294117647058;0.26556564822460776;0.2884066247858367;0.48453617
-122.25;37.8;0.7843137254901961;-0.3243600330305533;-0.0508280982295831;0.32247496
-122.25;37.8;0.5490196078431372;0.3342691990090834;0.2609937178754997;0.36866033
-122.24;37.79;0.5098039215686274;-0.2180016515276631;0.07367218732153055;0.22680525
-122.25;37.79;0.8627450980392156;-0.11626754748142032;0.4209023415191319;0.17010446
-122.25;37.79;0.9607843137254901;-0.8805945499587118;-0.41633352370074245;0.22680525
-122.25;37.79;0.9999999999999999;-0.4115606936416185;-0.023415191319246145;0.25525874
-122.25;37.8;0.6862745098039215;-0.18761354252683732;0.6150770988006853;0.20969193
-122.25;37.8;0.8235294117647058;0.2523534269199009;0.6893203883495146;0.28206277
-122.24;37.8;0.9999999999999999;-0.638150289017341;-0.4288977727013135;0.23092894
-122.24;37.8;0.9999999999999999;-0.24508670520231213;0.013135351227869789;0.23422791
-122.24;37.8;0.9999999999999999;-0.24838976052848885;-0.11479154768703598;0.25897008
-122.24;37.8;0.9019607843137254;0.055491329479768786;0.12164477441462021;0.34577382
-122.23;37.8;0.9999999999999999;-0.5086705202312138;-0.38206739006282125;0.27195972
-122.24;37.8;0.9999999999999999;-0.10503715937241949;0.24500285551113649;0.22226919
-122.24;37.8;0.9411764705882353;0.5786952931461602;0.4346087949743004;0.3181451
-122.23;37.8;0.9999999999999999;-0.7788604459124691;-0.7064534551684751;0.23010422
-122.23;37.8;0.9803921568627451;-0.24574731626754748;-0.17989720159908623;0.23278461
-122.23;37.8;0.9607843137254901;-0.14269199009083403;0.04854368932038835;0.22371249
-122.23;37.8;0.9999999999999999;-0.4690338563170933;-0.2998286693318104;0.19979505
-122.23;37.79;0.8235294117647058;2.643104872006606;3.7241576242147345;0.20165072
-122.23;37.79;0.9999999999999999;-0.11824938067712634;0.6310679611650486;0.19154766
-122.23;37.79;0.5686274509803921;-0.6361684558216351;-0.10908052541404911;0.25257832
-122.24;37.79;0.7450980392156862;-0.325681255161024;0.40833809251856085;0.18659924
-122.24;37.79;0.9019607843137254;-0.3897605284888522;0.14905768132495717;0.16598076
-122.24;37.79;0.9999999999999999;-0.8508670520231214;-0.5248429468874929;0.20845482
-122.24;37.79;0.8235294117647058;-0.22196531791907514;0.2027412906910337;0.20041361
-122.25;37.79;0.9803921568627451;-1.1805119735755574;-1.0034266133637921;0.1237129
-122.25;37.79;0.7450980392156862;-0.9915772089182494;-0.828669331810394;0.20103216
-122.25;37.79;0.9999999999999999;-0.7002477291494632;-0.29754426042261567;0.22680525
-122.26;37.8;0.37254901960784315;0.27151114781172586;0.6310679611650486;0.20618679
-122.22;37.77;0.9999999999999999;-1.0378199834847233;-0.6699029126213593;0.16494983
-122.22;37.77;0.9999999999999999;-0.5450041288191577;-0.2747001713306682;0.16783643
-122.23;37.77;0.9999999999999999;-0.7881090008257639;-0.5648201027984009;0.11752735
-122.23;37.78;0.9999999999999999;-0.9843104872006606;-0.7898343803540834;0.116084054
-122.23;37.78;0.9999999999999999;-0.726672171758877;-0.12849800114220444;0.13567162
-122.22;37.78;0.9607843137254901;-0.027745664739884393;0.47801256424900057;0.23464029
-122.23;37.78;0.8235294117647058;-0.35805119735755575;0.4563106796116505;0.20103216
-122.23;37.78;0.9999999999999999;-0.6447563996696944;-0.11250713877784123;0.21525891
-122.23;37.78;0.8431372549019608;0.24971098265895952;1.949171901770417;0.2125785
-122.23;37.79;0.9215686274509803;-0.17572254335260115;0.4277555682467162;0.22165065
-122.23;37.79;0.9411764705882353;-0.5199009083402147;-0.2826956025128498;0.18824871
-122.22;37.79;0.7058823529411764;0.2516928158546656;0.5728155339805825;0.24226911
-122.23;37.79;0.5686274509803921;-0.8931461601981833;-0.7784123358081096;0.22206302
-122.23;37.79;0.7647058823529411;-0.6817506193228736;-0.6196459166190749;0.20268165
-122.22;37.79;0.8431372549019608;-0.3137902559867878;-0.16619074814391777;0.19484663
-122.22;37.79;0.9999999999999999;0.965813377374071;1.3323814962878355;0.30866057
-122.21;37.79;0.9999999999999999;-0.7927332782824112;-0.5785265562535694;0.22680525
-122.22;37.79;0.8823529411764706;0.26688687035507846;0.6173615077098801;0.22618671
-122.22;37.79;0.9411764705882353;-0.08984310487200661;0.10793832095945174;0.25092888
-122.22;37.79;0.7254901960784313;0.7180842279108175;1.211307824100514;0.2612381
-122.2;37.79;0.5490196078431372;-0.21271676300578035;-0.19131924614505996;0.27835143
-122.21;37.79;0.9019607843137254;-0.2767960363336086;-0.2826956025128498;0.25525874
-122.21;37.79;0.6470588235294117;0.26556564822460776;0.4688749286122216;0.2560835
-122.21;37.79;0.6666666666666666;-0.14335260115606938;0.04169046259280411;0.26556796
-122.21;37.8;0.7450980392156862;0.02708505367464905;0.0028555111364934323;0.29175347
-122.21;37.8;0.7450980392156862;0.03699421965317919;0.1307824100513992;0.28041327
-122.2;37.8;0.8235294117647058;0.7154417836498761;0.009708737864077669;0.53195864
-122.2;37.8;0.9999999999999999;-0.2741535920726672;-0.45745288406624784;0.41670138
-122.21;37.8;0.9999999999999999;1.0285714285714285;0.88692175899486;0.35484594
-122.2;37.8;0.7843137254901961;0.07134599504541701;-0.3455168475157053;0.46309292
-122.21;37.8;0.9215686274509803;-0.42345169281585465;-0.6858937749857225;0.44268066
-122.19;37.8;0.9215686274509803;-0.17704376548307185;-0.5671045117075957;0.49958766
-122.19;37.8;0.8823529411764706;-0.015854665565648223;-0.3866362078812107;0.47814447
-122.19;37.79;0.9607843137254901;-0.6566473988439306;-0.7361507709880069;0.3400007
-122.2;37.79;0.7647058823529411;-0.5958711808422791;-0.5019988577955454;0.3187636
-122.2;37.8;0.8823529411764706;0.05218827415359207;-0.054254711593375214;0.3882479
-122.19;37.8;0.9999999999999999;-0.09843104872006606;-0.5362649914334666;0.51216495
-122.19;37.79;0.8627450980392156;0.49942196531791905;-0.0005711022272986865;0.44701052
-122.19;37.79;0.5294117647058824;0.780842279108175;0.7201599086236437;0.2587639
-122.2;37.79;0.6666666666666666;-0.10569777043765483;-0.11136493432324386;0.2288671
-122.2;37.79;0.9411764705882353;-0.7134599504541701;-0.4220445459737293;0.22061972
-122.2;37.79;0.8431372549019608;-0.22526837324525187;0.2826956025128498;0.24680518
-122.21;37.79;0.8627450980392156;0.10107349298100743;0.48372358652198744;0.25649583
-122.2;37.79;0.8627450980392156;0.038976052848885216;0.34665905197030267;0.20701152
-122.21;37.78;0.8823529411764706;0.18298926507018992;0.3238149628783552;0.25216597
-122.21;37.78;0.9999999999999999;-0.32039636663914123;-0.047401484865790974;0.2515474
-122.21;37.78;0.9999999999999999;-0.5985136251032205;-0.3592233009708738;0.26309377
-122.21;37.78;0.9411764705882353;-0.7028901734104046;-0.37407195888063965;0.25257832
-122.22;37.78;0.8431372549019608;0.6645747316267547;1.327812678469446;0.1993827
-122.21;37.78;0.8235294117647058;-0.1717588769611891;0.13763563677898344;0.23051657
-122.21;37.78;0.9019607843137254;-0.7141205615194054;-0.4037692747001713;0.19855794
-122.22;37.77;0.7647058823529411;-0.9697770437654831;-0.6390633923472302;0.20577441
-122.22;37.78;0.9607843137254901;-0.12287365813377374;0.8001142204454598;0.18000132
-122.22;37.78;0.8431372549019608;-0.18761354252683732;0.6778983438035409;0.24103199
-122.22;37.78;0.9803921568627451;-0.21469859620148637;0.4985722444317533;0.21464036
-122.21;37.76;0.9999999999999999;-0.35805119735755575;-0.024557395773843516;0.13525924
-122.21;37.77;0.9999999999999999;-0.9056977704376549;-0.8606510565391206;0.13525924
-122.21;37.77;0.9999999999999999;-0.803963666391412;-0.7235865219874358;0.15216638
-122.2;37.77;0.9411764705882353;0.20478943022295623;0.5876641918903484;0.1802075
-122.21;37.77;0.8823529411764706;-0.48092485549132946;0.08737864077669903;0.17257868
-122.21;37.77;0.8235294117647058;-0.6242774566473989;-0.3089663049685894;0.17525908
-122.19;37.77;0.8039215686274509;-0.6804293971924029;-0.23586521987435752;0.15938285
-122.2;37.77;0.7450980392156862;0.4802642444260941;0.892632781267847;0.16453747
-122.2;37.77;0.7843137254901961;-0.2741535920726672;-0.09423186750428326;0.17938277
-122.2;37.78;0.9999999999999999;0.22328654004954582;0.1353512278697887;0.29567093
-122.2;37.78;0.7450980392156862;-0.13872832369942195;-0.04054825813820674;0.21979497
-122.2;37.78;0.9607843137254901;-0.06275805119735756;0.024557395773843516;0.23525883
-122.2;37.77;0.8235294117647058;0.3091659785301404;0.49171901770416904;0.2193826
-122.21;37.78;0.8431372549019608;-0.15392237819983484;0.15248429468874927;0.18103226
-122.19;37.78;0.9999999999999999;-0.6183319570602808;-0.7281553398058253;0.29896992
-122.19;37.77;0.9999999999999999;0.13740710156895128;-0.023415191319246145;0.2657742
-122.19;37.77;0.9999999999999999;0.24244426094137078;0.04283266704740148;0.28082567
-122.19;37.78;0.9999999999999999;0.3501238645747316;0.0028555111364934323;0.30804205
-122.19;37.78;0.9999999999999999;0.15590421139554086;-0.13992004568817817;0.29175347
-122.18;37.78;0.6274509803921569;-1.2023121387283238;-0.6070816676185037;0.43298995
-122.19;37.78;0.9411764705882353;-0.5146160198183319;-0.6973158195316962;0.32824814
-122.19;37.78;0.9999999999999999;-0.5892650701899257;-0.6299257567104511;0.31319666
-122.2;37.78;0.8627450980392156;-0.12947976878612716;-0.2712735579668761;0.30618638
-122.18;37.79;0.7450980392156862;-0.8885218827415359;-0.9942889777270132;0.4907217
-122.18;37.79;0.7843137254901961;-0.36399669694467385;-0.5488292404340377;0.465361
-122.18;37.79;0.8823529411764706;0.09710982658959537;-0.2107367218732153;0.39814478
-122.19;37.79;0.9019607843137254;-0.4842279108175062;-0.5990862364363221;0.37752628
-122.19;37.79;0.9607843137254901;-0.6658959537572254;-0.6402055968018275;0.32536155
-122.18;37.81;0.7058823529411764;-0.21073492981007433;-0.555682467161622;0.6632983
-122.18;37.8;0.6470588235294117;-0.400990916597853;-0.7589948600799543;0.62515414
-122.18;37.8;0.43137254901960786;0.23451692815854666;-0.173043974871502;0.5583503
-122.13;37.77;0.45098039215686275;0.3283236994219653;-0.21758994860079955;0.5731956
-122.16;37.79;0.411764705882353;7.187448389760529;4.430039977155911;0.7340197
-122.17;37.78;0.8039215686274509;-0.2893476465730801;-0.5202741290691034;0.2934029
-122.17;37.77;0.5686274509803921;0.9010734929810075;0.6824671616219303;0.24804227
-122.18;37.78;0.8235294117647058;0.015194054500412882;-0.024557395773843516;0.25092888
-122.18;37.78;0.9607843137254901;-0.21139554087530965;-0.44945745288406624;0.3004132
-122.17;37.78;0.9411764705882353;-0.7061932287365813;-0.7292975442604226;0.25897008
-122.17;37.78;0.9999999999999999;-0.8647398843930636;-0.9257567104511708;0.26598036
-122.16;37.77;0.9215686274509803;-0.6507018992568125;-0.7544260422615648;0.29134107
-122.16;37.77;0.8627450980392156;0.23914120561519406;-0.15819531696173614;0.3319595
-122.16;37.77;0.7450980392156862;-0.2503715937241949;-0.28498001142204454;0.2696917
-122.17;37.77;0.7450980392156862;-0.23121387283236994;-0.22215876641918902;0.2616505
-122.17;37.77;0.588235294117647;0.30520231213872834;0.289548829240434;0.1560839
-122.17;37.76;0.7843137254901961;-0.2431048720066061;-0.03712164477441462;0.15587771
-122.17;37.76;0.9019607843137254;0.10305532617671347;-0.16162193032552827;0.19154766
-122.18;37.76;0.7058823529411764;-0.2556564822460776;-0.1981724728726442;0.189692
-122.17;37.76;0.7254901960784313;-0.13080099091659786;-0.13649343232438607;0.17154776
-122.18;37.76;0.9607843137254901;-0.5119735755573905;-0.2278697886921759;0.15360968
-122.18;37.76;0.9999999999999999;-0.7980181668042939;-0.7532838378069674;0.16247563
-122.18;37.76;0.9411764705882353;0.22857142857142856;0.2198743575099943;0.16845497
-122.18;37.77;0.5098039215686274;-0.6956234516928158;-0.8115362649914335;0.17010446
-122.18;37.77;0.8039215686274509;-0.5165978530140379;-0.2621359223300971;0.16969208
-122.18;37.76;0.8235294117647058;0.03699421965317919;0.005139920045688178;0.15711482
-122.19;37.76;0.9411764705882353;-0.3924029727497936;-0.36150770988006853;0.1575272
-122.18;37.77;0.9999999999999999;0.5165978530140379;0.42547115933752144;0.16742405
-122.18;37.77;0.9803921568627451;0.0957886044591247;0.0759565962307253;0.21670221
-122.18;37.77;0.9999999999999999;-0.14137076796036332;-0.0885208452312964;0.17525908
-122.19;37.76;0.9999999999999999;0.040957886044591246;-0.08737864077669903;0.16433129
-122.2;37.76;0.9019607843137254;-0.5588769611890999;-0.32038834951456313;0.14577466
-122.19;37.77;0.7843137254901961;0.04888521882741536;0.3489434608794974;0.15319732
-122.19;37.77;0.8627450980392156;-0.0726672171758877;0.02912621359223301;0.17814566
-122.19;37.76;0.7843137254901961;-0.6876961189099917;-0.6676185037121645;0.11855827
-122.19;37.76;0.8627450980392156;-0.6388109000825763;-0.5442604226156482;0.121857226
-122.2;37.75;0.6862745098039215;-0.8957886044591247;-0.6573386636207881;0.11340366
-122.2;37.76;0.7058823529411764;0.47431874483897607;0.9348943460879497;0.14350663
-122.19;37.76;0.7254901960784313;-0.30982658959537573;0.04283266704740148;0.13773346
-122.19;37.75;0.35294117647058826;0.16184971098265896;0.4277555682467162;0.13690872
-122.19;37.75;0.5294117647058824;-0.730635838150289;-0.7669902912621359;0.13773346
-122.19;37.76;0.49019607843137253;-0.44194880264244424;-0.13992004568817817;0.14598085
-122.19;37.74;0.6862745098039215;-0.7365813377374071;-0.6162193032552827;0.14866124
-122.18;37.74;0.8039215686274509;-0.9387283236994219;-0.8298115362649914;0.1412386
-122.19;37.73;0.8431372549019608;-0.5919075144508671;-0.32153055396916047;0.13340358
